sensor_id,timestamp,data
SEN_007,2024-04-25,"{""energy_kwh"": 786.08, ""location"": ""Building_B_Floor1""}"
SEN_008,2024-04-25,"{""energy_kwh"": 1052.26, ""location"": ""Factory_B""}"
SEN_009,2024-04-25,"{""energy_kwh"": 915.27, ""location"": ""Office_Tower_West""}"
SEN_010,2024-04-25,"{""energy_kwh"": 709.84, ""location"": ""Building_C_Rooftop""}"
SEN_001,2024-04-26,"{""energy_kwh"": 1077.24, ""location"": ""Warehouse_1""}"
SEN_002,2024-04-26,"{""energy_kwh"": 1484.74, ""location"": ""Building_C_Rooftop""}"
SEN_003,2024-04-26,"{""energy_kwh"": 715.83, ""location"": ""Building_A_Floor1""}"
SEN_004,2024-04-26,"{""energy_kwh"": 801.8, ""location"": ""Building_B_Floor2""}"
SEN_005,2024-04-26,"{""energy_kwh"": 874.51, ""location"": ""Office_Tower_West""}"
SEN_006,2024-04-26,"{""energy_kwh"": 850.51, ""location"": ""Warehouse_1""}"
SEN_007,2024-04-26,"{""energy_kwh"": 876.24, ""location"": ""Building_B_Floor2""}"
SEN_008,2024-04-26,"{""energy_kwh"": 724.07, ""location"": ""Building_A_Floor1""}"
SEN_009,2024-04-26,"{""energy_kwh"": 818.99, ""location"": ""Building_A_Floor2""}"
SEN_010,2024-04-26,"{""energy_kwh"": 946.38, ""location"": ""Office_Tower_East""}"
SEN_001,2024-04-27,"{""energy_kwh"": 621.15, ""location"": ""Building_A_Floor2""}"
SEN_002,2024-04-27,"{""energy_kwh"": 764.75, ""location"": ""Building_C_Rooftop""}"
SEN_003,2024-04-27,"{""energy_kwh"": 999.77, ""location"": ""Warehouse_1""}"
SEN_004,2024-04-27,"{""energy_kwh"": 1099.88, ""location"": ""Building_B_Floor2""}"
SEN_005,2024-04-27,"{""energy_kwh"": 823.66, ""location"": ""Office_Tower_West""}"
SEN_006,2024-04-27,"{""energy_kwh"": 929.05, ""location"": ""Office_Tower_East""}"
SEN_007,2024-04-27,"{""energy_kwh"": 698.22, ""location"": ""Building_B_Floor2""}"
SEN_008,2024-04-27,"{""energy_kwh"": 1082.98, ""location"": ""Office_Tower_West""}"
SEN_009,2024-04-27,"{""energy_kwh"": 958.38, ""location"": ""Building_B_Floor1""}"
SEN_010,2024-04-27,"{""energy_kwh"": 1007.61, ""location"": ""Warehouse_1""}"
SEN_001,2024-04-28,"{""energy_kwh"": 1176.15, ""location"": ""Office_Tower_East""}"
SEN_002,2024-04-28,"{""energy_kwh"": 892.98, ""location"": ""Factory_A""}"
SEN_003,2024-04-28,"{""energy_kwh"": 779.58, ""location"": ""Warehouse_1""}"
SEN_004,2024-04-28,"{""energy_kwh"": 1282.1, ""location"": ""Warehouse_1""}"
SEN_005,2024-04-28,"{""energy_kwh"": 896.7, ""location"": ""Office_Tower_West""}"
SEN_006,2024-04-28,"{""energy_kwh"": 1088.28, ""location"": ""Building_A_Floor1""}"
SEN_007,2024-04-28,"{""energy_kwh"": 1131.49, ""location"": ""Building_B_Floor2""}"
SEN_008,2024-04-28,"{""energy_kwh"": 1175.23, ""location"": ""Building_C_Rooftop""}"
SEN_009,2024-04-28,"{""energy_kwh"": 684.36, ""location"": ""Building_B_Floor2""}"
SEN_010,2024-04-28,"{""energy_kwh"": 210.05, ""location"": ""Building_C_Rooftop""}"
SEN_001,2024-04-29,"{""energy_kwh"": 1225.26, ""location"": ""Office_Tower_East""}"
SEN_002,2024-04-29,"{""energy_kwh"": 272.3, ""location"": ""Factory_B""}"
SEN_003,2024-04-29,"{""energy_kwh"": 797.6, ""location"": ""Office_Tower_East""}"
SEN_004,2024-04-29,"{""energy_kwh"": 783.72, ""location"": ""Building_C_Rooftop""}"
SEN_005,2024-04-29,"{""energy_kwh"": 883.9, ""location"": ""Factory_A""}"
SEN_006,2024-04-29,"{""energy_kwh"": 1067.29, ""location"": ""Building_B_Floor1""}"
SEN_007,2024-04-29,"{""energy_kwh"": 1305.78, ""location"": ""Office_Tower_West""}"
SEN_008,2024-04-29,"{""energy_kwh"": 973.88, ""location"": ""Building_A_Floor1""}"
SEN_009,2024-04-29,"{""energy_kwh"": 820.85, ""location"": ""Office_Tower_East""}"
SEN_010,2024-04-29,"{""energy_kwh"": 765.91, ""location"": ""Building_A_Floor1""}"
SEN_001,2024-04-30,"{""energy_kwh"": 605.02, ""location"": ""Office_Tower_West""}"
SEN_002,2024-04-30,"{""energy_kwh"": 823.06, ""location"": ""Building_C_Rooftop""}"
SEN_003,2024-04-30,"{""energy_kwh"": 825.36, ""location"": ""Warehouse_1""}"
SEN_004,2024-04-30,"{""energy_kwh"": 839.13, ""location"": ""Factory_B""}"
SEN_005,2024-04-30,"{""energy_kwh"": 908.01, ""location"": ""Building_B_Floor2""}"
SEN_006,2024-04-30,"{""energy_kwh"": 775.75, ""location"": ""Building_A_Floor1""}"
SEN_007,2024-04-30,"{""energy_kwh"": 1089.98, ""location"": ""Building_A_Floor2""}"
SEN_008,2024-04-30,"{""energy_kwh"": 1383.64, ""location"": ""Building_C_Rooftop""}"
SEN_009,2024-04-30,"{""energy_kwh"": 544.1, ""location"": ""Warehouse_1""}"
SEN_010,2024-04-30,"{""energy_kwh"": 769.04, ""location"": ""Building_A_Floor1""}"
SEN_001,2024-05-01,"{""energy_kwh"": 1096.13, ""location"": ""Office_Tower_West""}"
SEN_002,2024-05-01,"{""energy_kwh"": 1099.2, ""location"": ""Office_Tower_West""}"
SEN_003,2024-05-01,"{""energy_kwh"": 1210.7, ""location"": ""Building_A_Floor2""}"
SEN_004,2024-05-01,"{""energy_kwh"": 1195.59, ""location"": ""Building_C_Rooftop""}"
SEN_005,2024-05-01,"{""energy_kwh"": 901.12, ""location"": ""Building_C_Rooftop""}"
SEN_006,2024-05-01,"{""energy_kwh"": 1047.09, ""location"": ""Office_Tower_East""}"
SEN_007,2024-05-01,"{""energy_kwh"": 1123.56, ""location"": ""Factory_A""}"
SEN_008,2024-05-01,"{""energy_kwh"": 745.39, ""location"": ""Building_B_Floor1""}"
SEN_009,2024-05-01,"{""energy_kwh"": 1110.87, ""location"": ""Building_A_Floor2""}"
SEN_010,2024-05-01,"{""energy_kwh"": 1088.02, ""location"": ""Warehouse_1""}"
SEN_001,2024-05-02,"{""energy_kwh"": 866.84, ""location"": ""Office_Tower_East""}"
SEN_002,2024-05-02,"{""energy_kwh"": 901.46, ""location"": ""Factory_A""}"
SEN_003,2024-05-02,"{""energy_kwh"": 1460.48, ""location"": ""Building_B_Floor1""}"
SEN_004,2024-05-02,"{""energy_kwh"": 1128.4, ""location"": ""Office_Tower_West""}"
SEN_005,2024-05-02,"{""energy_kwh"": 798.52, ""location"": ""Building_B_Floor1""}"
SEN_006,2024-05-02,"{""energy_kwh"": 1164.47, ""location"": ""Office_Tower_East""}"
SEN_007,2024-05-02,"{""energy_kwh"": 1074.36, ""location"": ""Office_Tower_West""}"
SEN_008,2024-05-02,"{""energy_kwh"": 1234.83, ""location"": ""Building_A_Floor2""}"
SEN_009,2024-05-02,"{""energy_kwh"": 966.89, ""location"": ""Building_C_Rooftop""}"
SEN_010,2024-05-02,"{""energy_kwh"": 975.68, ""location"": ""Office_Tower_West""}"
SEN_001,2024-05-03,"{""energy_kwh"": 862.1, ""location"": ""Building_B_Floor1""}"
SEN_002,2024-05-03,"{""energy_kwh"": 769.09, ""location"": ""Office_Tower_West""}"
SEN_003,2024-05-03,"{""energy_kwh"": 1160.28, ""location"": ""Office_Tower_West""}"
SEN_004,2024-05-03,"{""energy_kwh"": 1132.94, ""location"": ""Building_C_Rooftop""}"
SEN_005,2024-05-03,"{""energy_kwh"": 999.63, ""location"": ""Warehouse_1""}"
SEN_006,2024-05-03,"{""energy_kwh"": 760.64, ""location"": ""Factory_B""}"
SEN_007,2024-05-03,"{""energy_kwh"": 1020.0, ""location"": ""Building_C_Rooftop""}"
SEN_008,2024-05-03,"{""energy_kwh"": 1189.04, ""location"": ""Office_Tower_West""}"
SEN_009,2024-05-03,"{""energy_kwh"": 1177.56, ""location"": ""Building_C_Rooftop""}"
SEN_010,2024-05-03,"{""energy_kwh"": 1150.96, ""location"": ""Office_Tower_East""}"
SEN_001,2024-05-04,"{""energy_kwh"": 713.32, ""location"": ""Factory_B""}"
SEN_002,2024-05-04,"{""energy_kwh"": 281.8, ""location"": ""Office_Tower_West""}"
SEN_003,2024-05-04,"{""energy_kwh"": 1561.86, ""location"": ""Office_Tower_West""}"
SEN_004,2024-05-04,"{""energy_kwh"": 824.52, ""location"": ""Building_B_Floor2""}"
SEN_005,2024-05-04,"{""energy_kwh"": 797.76, ""location"": ""Office_Tower_West""}"
SEN_006,2024-05-04,"{""energy_kwh"": 1051.07, ""location"": ""Office_Tower_East""}"
SEN_007,2024-05-04,"{""energy_kwh"": 1153.61, ""location"": ""Office_Tower_East""}"
SEN_008,2024-05-04,"{""energy_kwh"": 810.26, ""location"": ""Office_Tower_West""}"
SEN_009,2024-05-04,"{""energy_kwh"": 819.1, ""location"": ""Building_B_Floor2""}"
SEN_010,2024-05-04,"{""energy_kwh"": 853.76, ""location"": ""Building_C_Rooftop""}"
SEN_001,2024-05-05,"{""energy_kwh"": 945.39, ""location"": ""Building_B_Floor1""}"
SEN_002,2024-05-05,"{""energy_kwh"": 829.67, ""location"": ""Building_B_Floor2""}"
SEN_003,2024-05-05,"{""energy_kwh"": 627.05, ""location"": ""Building_B_Floor1""}"
SEN_004,2024-05-05,"{""energy_kwh"": 1066.85, ""location"": ""Warehouse_1""}"
SEN_005,2024-05-05,"{""energy_kwh"": 1020.25, ""location"": ""Building_B_Floor2""}"
SEN_006,2024-05-05,"{""energy_kwh"": 991.87, ""location"": ""Building_B_Floor2""}"
SEN_007,2024-05-05,"{""energy_kwh"": 974.2, ""location"": ""Factory_B""}"
SEN_008,2024-05-05,"{""energy_kwh"": 776.92, ""location"": ""Factory_B""}"
SEN_009,2024-05-05,"{""energy_kwh"": 870.63, ""location"": ""Building_C_Rooftop""}"
SEN_010,2024-05-05,"{""energy_kwh"": 964.46, ""location"": ""Office_Tower_West""}"
SEN_001,2024-05-06,"{""energy_kwh"": 1403.38, ""location"": ""Office_Tower_East""}"
SEN_002,2024-05-06,"{""energy_kwh"": 712.26, ""location"": ""Building_A_Floor1""}"
SEN_003,2024-05-06,"{""energy_kwh"": 994.36, ""location"": ""Building_C_Rooftop""}"
SEN_004,2024-05-06,"{""energy_kwh"": 977.07, ""location"": ""Office_Tower_West""}"
SEN_005,2024-05-06,"{""energy_kwh"": 1031.21, ""location"": ""Building_B_Floor1""}"
SEN_006,2024-05-06,"{""energy_kwh"": 328.51, ""location"": ""Warehouse_1""}"
SEN_007,2024-05-06,"{""energy_kwh"": 808.12, ""location"": ""Factory_A""}"
SEN_008,2024-05-06,"{""energy_kwh"": 1018.27, ""location"": ""Building_B_Floor1""}"
SEN_009,2024-05-06,"{""energy_kwh"": 779.91, ""location"": ""Factory_B""}"
SEN_010,2024-05-06,"{""energy_kwh"": 1142.05, ""location"": ""Building_C_Rooftop""}"
SEN_001,2024-05-07,"{""energy_kwh"": 1225.22, ""location"": ""Warehouse_1""}"
SEN_002,2024-05-07,"{""energy_kwh"": 975.47, ""location"": ""Factory_B""}"
SEN_003,2024-05-07,"{""energy_kwh"": 702.84, ""location"": ""Warehouse_1""}"
SEN_004,2024-05-07,"{""energy_kwh"": 1133.12, ""location"": ""Factory_A""}"
SEN_005,2024-05-07,"{""energy_kwh"": 250.26, ""location"": ""Building_B_Floor2""}"
SEN_006,2024-05-07,"{""energy_kwh"": 785.71, ""location"": ""Building_A_Floor1""}"
SEN_007,2024-05-07,"{""energy_kwh"": 893.42, ""location"": ""Factory_A""}"
SEN_008,2024-05-07,"{""energy_kwh"": 1005.02, ""location"": ""Factory_A""}"
SEN_009,2024-05-07,"{""energy_kwh"": 826.82, ""location"": ""Factory_A""}"
SEN_010,2024-05-07,"{""energy_kwh"": 754.49, ""location"": ""Factory_B""}"
SEN_001,2024-05-08,"{""energy_kwh"": 421.72, ""location"": ""Office_Tower_East""}"
SEN_002,2024-05-08,"{""energy_kwh"": 999.81, ""location"": ""Building_C_Rooftop""}"
SEN_003,2024-05-08,"{""energy_kwh"": 957.73, ""location"": ""Building_B_Floor2""}"
SEN_004,2024-05-08,"{""energy_kwh"": 1233.72, ""location"": ""Factory_B""}"
SEN_005,2024-05-08,"{""energy_kwh"": 1132.17, ""location"": ""Office_Tower_West""}"
SEN_006,2024-05-08,"{""energy_kwh"": 1354.67, ""location"": ""Office_Tower_West""}"
SEN_007,2024-05-08,"{""energy_kwh"": 817.89, ""location"": ""Warehouse_1""}"
SEN_008,2024-05-08,"{""energy_kwh"": 1229.84, ""location"": ""Factory_B""}"
SEN_009,2024-05-08,"{""energy_kwh"": 1011.44, ""location"": ""Factory_A""}"
SEN_010,2024-05-08,"{""energy_kwh"": 838.03, ""location"": ""Building_A_Floor1""}"
SEN_001,2024-05-09,"{""energy_kwh"": 1055.29, ""location"": ""Factory_A""}"
SEN_002,2024-05-09,"{""energy_kwh"": 150.17, ""location"": ""Factory_A""}"
SEN_003,2024-05-09,"{""energy_kwh"": 1036.11, ""location"": ""Factory_A""}"
SEN_004,2024-05-09,"{""energy_kwh"": 1098.75, ""location"": ""Warehouse_1""}"
SEN_005,2024-05-09,"{""energy_kwh"": 1168.27, ""location"": ""Building_B_Floor2""}"
SEN_006,2024-05-09,"{""energy_kwh"": 1296.69, ""location"": ""Building_B_Floor1""}"
SEN_007,2024-05-09,"{""energy_kwh"": 1191.69, ""location"": ""Office_Tower_West""}"
SEN_008,2024-05-09,"{""energy_kwh"": 1217.0, ""location"": ""Building_C_Rooftop""}"
SEN_009,2024-05-09,"{""energy_kwh"": 998.42, ""location"": ""Office_Tower_East""}"
SEN_010,2024-05-09,"{""energy_kwh"": 904.52, ""location"": ""Building_B_Floor2""}"
SEN_001,2024-05-10,"{""energy_kwh"": 1021.69, ""location"": ""Building_B_Floor2""}"
SEN_002,2024-05-10,"{""energy_kwh"": 989.18, ""location"": ""Building_C_Rooftop""}"
SEN_003,2024-05-10,"{""energy_kwh"": 1102.36, ""location"": ""Building_A_Floor1""}"
SEN_004,2024-05-10,"{""energy_kwh"": 1094.06, ""location"": ""Building_A_Floor1""}"
SEN_005,2024-05-10,"{""energy_kwh"": 1103.8, ""location"": ""Factory_A""}"
SEN_006,2024-05-10,"{""energy_kwh"": 287.03, ""location"": ""Factory_B""}"
SEN_007,2024-05-10,"{""energy_kwh"": 184.06, ""location"": ""Building_A_Floor2""}"
SEN_008,2024-05-10,"{""energy_kwh"": 356.76, ""location"": ""Warehouse_1""}"
SEN_009,2024-05-10,"{""energy_kwh"": 1254.61, ""location"": ""Building_C_Rooftop""}"
SEN_010,2024-05-10,"{""energy_kwh"": 997.6, ""location"": ""Factory_A""}"
SEN_001,2024-05-11,"{""energy_kwh"": 710.23, ""location"": ""Building_B_Floor1""}"
SEN_002,2024-05-11,"{""energy_kwh"": 1050.0, ""location"": ""Factory_B""}"
SEN_003,2024-05-11,"{""energy_kwh"": 1256.02, ""location"": ""Building_B_Floor2""}"
SEN_004,2024-05-11,"{""energy_kwh"": 1403.85, ""location"": ""Building_A_Floor2""}"
SEN_005,2024-05-11,"{""energy_kwh"": 1167.08, ""location"": ""Building_A_Floor2""}"
SEN_006,2024-05-11,"{""energy_kwh"": 956.86, ""location"": ""Office_Tower_East""}"
SEN_007,2024-05-11,"{""energy_kwh"": 216.31, ""location"": ""Office_Tower_East""}"
SEN_008,2024-05-11,"{""energy_kwh"": 1006.57, ""location"": ""Office_Tower_East""}"
SEN_009,2024-05-11,"{""energy_kwh"": 1360.26, ""location"": ""Building_B_Floor1""}"
SEN_010,2024-05-11,"{""energy_kwh"": 1096.09, ""location"": ""Office_Tower_West""}"
SEN_001,2024-05-12,"{""energy_kwh"": 353.9, ""location"": ""Factory_B""}"
SEN_002,2024-05-12,"{""energy_kwh"": 1069.9, ""location"": ""Office_Tower_East""}"
SEN_003,2024-05-12,"{""energy_kwh"": 582.85, ""location"": ""Building_A_Floor1""}"
SEN_004,2024-05-12,"{""energy_kwh"": 1070.69, ""location"": ""Office_Tower_East""}"
SEN_005,2024-05-12,"{""energy_kwh"": 1260.78, ""location"": ""Factory_B""}"
SEN_006,2024-05-12,"{""energy_kwh"": 945.2, ""location"": ""Building_B_Floor1""}"
SEN_007,2024-05-12,"{""energy_kwh"": 964.99, ""location"": ""Building_B_Floor1""}"
SEN_008,2024-05-12,"{""energy_kwh"": 1341.88, ""location"": ""Building_A_Floor1""}"
SEN_009,2024-05-12,"{""energy_kwh"": 1212.32, ""location"": ""Building_A_Floor2""}"
SEN_010,2024-05-12,"{""energy_kwh"": 1037.96, ""location"": ""Office_Tower_West""}"
SEN_001,2024-05-13,"{""energy_kwh"": 1151.15, ""location"": ""Building_B_Floor2""}"
SEN_002,2024-05-13,"{""energy_kwh"": 959.9, ""location"": ""Factory_B""}"
SEN_003,2024-05-13,"{""energy_kwh"": 1282.68, ""location"": ""Office_Tower_West""}"
SEN_004,2024-05-13,"{""energy_kwh"": 921.04, ""location"": ""Building_B_Floor1""}"
SEN_005,2024-05-13,"{""energy_kwh"": 1164.23, ""location"": ""Building_A_Floor2""}"
SEN_006,2024-05-13,"{""energy_kwh"": 1006.0, ""location"": ""Factory_B""}"
SEN_007,2024-05-13,"{""energy_kwh"": 886.73, ""location"": ""Building_B_Floor1""}"
SEN_008,2024-05-13,"{""energy_kwh"": 1080.87, ""location"": ""Building_B_Floor2""}"
SEN_009,2024-05-13,"{""energy_kwh"": 1042.57, ""location"": ""Office_Tower_East""}"
SEN_010,2024-05-13,"{""energy_kwh"": 968.45, ""location"": ""Building_A_Floor2""}"
SEN_001,2024-05-14,"{""energy_kwh"": 1251.1, ""location"": ""Factory_A""}"
SEN_002,2024-05-14,"{""energy_kwh"": 1138.04, ""location"": ""Warehouse_1""}"
SEN_003,2024-05-14,"{""energy_kwh"": 1248.46, ""location"": ""Warehouse_1""}"
SEN_004,2024-05-14,"{""energy_kwh"": 1001.6, ""location"": ""Building_A_Floor1""}"
SEN_005,2024-05-14,"{""energy_kwh"": 1125.17, ""location"": ""Warehouse_1""}"
SEN_006,2024-05-14,"{""energy_kwh"": 1098.7, ""location"": ""Building_A_Floor2""}"
SEN_007,2024-05-14,"{""energy_kwh"": 953.62, ""location"": ""Office_Tower_West""}"
SEN_008,2024-05-14,"{""energy_kwh"": 1120.69, ""location"": ""Building_A_Floor1""}"
SEN_009,2024-05-14,"{""energy_kwh"": 1192.14, ""location"": ""Building_B_Floor1""}"
SEN_010,2024-05-14,"{""energy_kwh"": 621.39, ""location"": ""Factory_A""}"
SEN_001,2024-05-15,"{""energy_kwh"": 1467.87, ""location"": ""Building_B_Floor1""}"
SEN_002,2024-05-15,"{""energy_kwh"": 1289.19, ""location"": ""Building_B_Floor1""}"
SEN_003,2024-05-15,"{""energy_kwh"": 1359.03, ""location"": ""Office_Tower_East""}"
SEN_004,2024-05-15,"{""energy_kwh"": 1193.16, ""location"": ""Factory_B""}"
SEN_005,2024-05-15,"{""energy_kwh"": 687.71, ""location"": ""Factory_A""}"
SEN_006,2024-05-15,"{""energy_kwh"": 718.66, ""location"": ""Office_Tower_East""}"
SEN_007,2024-05-15,"{""energy_kwh"": 939.77, ""location"": ""Building_A_Floor2""}"
SEN_008,2024-05-15,"{""energy_kwh"": 1331.53, ""location"": ""Factory_A""}"
SEN_009,2024-05-15,"{""energy_kwh"": 1271.17, ""location"": ""Building_A_Floor2""}"
SEN_010,2024-05-15,"{""energy_kwh"": 886.44, ""location"": ""Office_Tower_East""}"
SEN_001,2024-05-16,"{""energy_kwh"": 1118.53, ""location"": ""Building_C_Rooftop""}"
SEN_002,2024-05-16,"{""energy_kwh"": 1374.1, ""location"": ""Office_Tower_West""}"
SEN_003,2024-05-16,"{""energy_kwh"": 1208.56, ""location"": ""Building_A_Floor1""}"
SEN_004,2024-05-16,"{""energy_kwh"": 1113.12, ""location"": ""Building_A_Floor2""}"
SEN_005,2024-05-16,"{""energy_kwh"": 1158.2, ""location"": ""Office_Tower_West""}"
SEN_006,2024-05-16,"{""energy_kwh"": 1087.28, ""location"": ""Building_B_Floor1""}"
SEN_007,2024-05-16,"{""energy_kwh"": 908.35, ""location"": ""Warehouse_1""}"
SEN_008,2024-05-16,"{""energy_kwh"": 1347.57, ""location"": ""Building_A_Floor1""}"
SEN_009,2024-05-16,"{""energy_kwh"": 346.16, ""location"": ""Building_B_Floor2""}"
SEN_010,2024-05-16,"{""energy_kwh"": 666.69, ""location"": ""Building_B_Floor1""}"
SEN_001,2024-05-17,"{""energy_kwh"": 993.69, ""location"": ""Office_Tower_West""}"
SEN_002,2024-05-17,"{""energy_kwh"": 865.25, ""location"": ""Warehouse_1""}"
SEN_003,2024-05-17,"{""energy_kwh"": 708.8, ""location"": ""Office_Tower_West""}"
SEN_004,2024-05-17,"{""energy_kwh"": 1096.96, ""location"": ""Factory_B""}"
SEN_005,2024-05-17,"{""energy_kwh"": 1004.22, ""location"": ""Building_C_Rooftop""}"
SEN_006,2024-05-17,"{""energy_kwh"": 960.5, ""location"": ""Factory_A""}"
SEN_007,2024-05-17,"{""energy_kwh"": 890.13, ""location"": ""Office_Tower_East""}"
SEN_008,2024-05-17,"{""energy_kwh"": 886.58, ""location"": ""Office_Tower_West""}"
SEN_009,2024-05-17,"{""energy_kwh"": 883.46, ""location"": ""Building_A_Floor1""}"
SEN_010,2024-05-17,"{""energy_kwh"": 1240.78, ""location"": ""Warehouse_1""}"
SEN_001,2024-05-18,"{""energy_kwh"": 1286.92, ""location"": ""Factory_B""}"
SEN_002,2024-05-18,"{""energy_kwh"": 715.03, ""location"": ""Factory_A""}"
SEN_003,2024-05-18,"{""energy_kwh"": 994.2, ""location"": ""Building_A_Floor2""}"
SEN_004,2024-05-18,"{""energy_kwh"": 1213.56, ""location"": ""Building_A_Floor1""}"
SEN_005,2024-05-18,"{""energy_kwh"": 1319.06, ""location"": ""Office_Tower_East""}"
SEN_006,2024-05-18,"{""energy_kwh"": 1124.86, ""location"": ""Building_B_Floor2""}"
SEN_007,2024-05-18,"{""energy_kwh"": 1216.11, ""location"": ""Office_Tower_East""}"
SEN_008,2024-05-18,"{""energy_kwh"": 736.34, ""location"": ""Building_B_Floor1""}"
SEN_009,2024-05-18,"{""energy_kwh"": 1139.77, ""location"": ""Building_A_Floor1""}"
SEN_010,2024-05-18,"{""energy_kwh"": 913.51, ""location"": ""Building_C_Rooftop""}"
SEN_001,2024-05-19,"{""energy_kwh"": 1088.94, ""location"": ""Building_B_Floor2""}"
SEN_002,2024-05-19,"{""energy_kwh"": 1175.88, ""location"": ""Building_C_Rooftop""}"
SEN_003,2024-05-19,"{""energy_kwh"": 878.87, ""location"": ""Office_Tower_West""}"
SEN_004,2024-05-19,"{""energy_kwh"": 811.18, ""location"": ""Building_A_Floor2""}"
SEN_005,2024-05-19,"{""energy_kwh"": 1167.08, ""location"": ""Office_Tower_East""}"
SEN_006,2024-05-19,"{""energy_kwh"": 1029.42, ""location"": ""Building_B_Floor2""}"
SEN_007,2024-05-19,"{""energy_kwh"": 1206.21, ""location"": ""Building_B_Floor1""}"
SEN_008,2024-05-19,"{""energy_kwh"": 1003.15, ""location"": ""Office_Tower_East""}"
SEN_009,2024-05-19,"{""energy_kwh"": 1071.74, ""location"": ""Building_A_Floor1""}"
SEN_010,2024-05-19,"{""energy_kwh"": 842.59, ""location"": ""Office_Tower_West""}"
SEN_001,2024-05-20,"{""energy_kwh"": 937.72, ""location"": ""Building_A_Floor2""}"
SEN_002,2024-05-20,"{""energy_kwh"": 925.69, ""location"": ""Office_Tower_West""}"
SEN_003,2024-05-20,"{""energy_kwh"": 420.16, ""location"": ""Warehouse_1""}"
SEN_004,2024-05-20,"{""energy_kwh"": 788.5, ""location"": ""Building_A_Floor1""}"
SEN_005,2024-05-20,"{""energy_kwh"": 920.6, ""location"": ""Building_B_Floor1""}"
SEN_006,2024-05-20,"{""energy_kwh"": 859.37, ""location"": ""Factory_A""}"
SEN_007,2024-05-20,"{""energy_kwh"": 1266.26, ""location"": ""Building_A_Floor1""}"
SEN_008,2024-05-20,"{""energy_kwh"": 845.07, ""location"": ""Factory_B""}"
SEN_009,2024-05-20,"{""energy_kwh"": 885.89, ""location"": ""Factory_B""}"
SEN_010,2024-05-20,"{""energy_kwh"": 641.79, ""location"": ""Building_A_Floor2""}"
SEN_001,2024-05-21,"{""energy_kwh"": 903.66, ""location"": ""Building_A_Floor1""}"
SEN_002,2024-05-21,"{""energy_kwh"": 1191.88, ""location"": ""Office_Tower_West""}"
SEN_003,2024-05-21,"{""energy_kwh"": 862.96, ""location"": ""Factory_B""}"
SEN_004,2024-05-21,"{""energy_kwh"": 996.95, ""location"": ""Factory_B""}"
SEN_005,2024-05-21,"{""energy_kwh"": 1293.48, ""location"": ""Building_C_Rooftop""}"
SEN_006,2024-05-21,"{""energy_kwh"": 1271.16, ""location"": ""Warehouse_1""}"
SEN_007,2024-05-21,"{""energy_kwh"": 901.73, ""location"": ""Warehouse_1""}"
SEN_008,2024-05-21,"{""energy_kwh"": 1055.94, ""location"": ""Factory_A""}"
SEN_009,2024-05-21,"{""energy_kwh"": 1011.88, ""location"": ""Office_Tower_West""}"
SEN_010,2024-05-21,"{""energy_kwh"": 989.21, ""location"": ""Office_Tower_East""}"
SEN_001,2024-05-22,"{""energy_kwh"": 818.55, ""location"": ""Building_C_Rooftop""}"
SEN_002,2024-05-22,"{""energy_kwh"": 1505.79, ""location"": ""Warehouse_1""}"
SEN_003,2024-05-22,"{""energy_kwh"": 926.43, ""location"": ""Building_C_Rooftop""}"
SEN_004,2024-05-22,"{""energy_kwh"": 1282.59, ""location"": ""Building_B_Floor1""}"
SEN_005,2024-05-22,"{""energy_kwh"": 847.46, ""location"": ""Building_B_Floor1""}"
SEN_006,2024-05-22,"{""energy_kwh"": 712.51, ""location"": ""Factory_B""}"
SEN_007,2024-05-22,"{""energy_kwh"": 634.58, ""location"": ""Factory_B""}"
SEN_008,2024-05-22,"{""energy_kwh"": 1311.93, ""location"": ""Factory_B""}"
SEN_009,2024-05-22,"{""energy_kwh"": 1304.49, ""location"": ""Factory_A""}"
SEN_010,2024-05-22,"{""energy_kwh"": 1136.68, ""location"": ""Factory_A""}"
SEN_001,2024-05-23,"{""energy_kwh"": 1114.57, ""location"": ""Factory_B""}"
SEN_002,2024-05-23,"{""energy_kwh"": 712.03, ""location"": ""Building_A_Floor1""}"
SEN_003,2024-05-23,"{""energy_kwh"": 880.38, ""location"": ""Factory_B""}"
SEN_004,2024-05-23,"{""energy_kwh"": 1528.21, ""location"": ""Building_A_Floor2""}"
SEN_005,2024-05-23,"{""energy_kwh"": 1025.53, ""location"": ""Factory_B""}"
SEN_006,2024-05-23,"{""energy_kwh"": 1127.17, ""location"": ""Building_B_Floor1""}"
SEN_007,2024-05-23,"{""energy_kwh"": 1070.98, ""location"": ""Building_C_Rooftop""}"
SEN_008,2024-05-23,"{""energy_kwh"": 1230.34, ""location"": ""Building_A_Floor1""}"
SEN_009,2024-05-23,"{""energy_kwh"": 1318.76, ""location"": ""Building_A_Floor1""}"
SEN_010,2024-05-23,"{""energy_kwh"": 1233.44, ""location"": ""Building_B_Floor2""}"
SEN_001,2024-05-24,"{""energy_kwh"": 814.36, ""location"": ""Office_Tower_East""}"
SEN_002,2024-05-24,"{""energy_kwh"": 1357.22, ""location"": ""Building_B_Floor2""}"
SEN_003,2024-05-24,"{""energy_kwh"": 448.56, ""location"": ""Building_B_Floor1""}"
SEN_004,2024-05-24,"{""energy_kwh"": 976.01, ""location"": ""Factory_A""}"
SEN_005,2024-05-24,"{""energy_kwh"": 960.68, ""location"": ""Office_Tower_East""}"
